Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,348,Hungary,HUN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,168017,,,,168017,,100847,,,0
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,428,Latvia,LVA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,842678,,,,842678,,462897,,,0
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,616,Poland,POL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1126500,,,,1126500,,569685,,,0
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,703,Slovakia,SVK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1871927,,,,1871927,,1054224,,,0
H4,2014,2014,2014,6,1,2,Export,440,Lithuania,LTU,860,Uzbekistan,UZB,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,24000,,,,24000,,44376,,,0
H4,2014,2014,2014,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1,,,,1,,7569,,,0
H4,2014,2014,2014,6,1,2,Export,442,Luxembourg,LUX,251,France,FRA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1,,,,1,,7569,,,0
H4,2014,2014,2014,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,17702,,,,17702,,14734,,,0
H4,2014,2014,2014,6,1,2,Export,458,Malaysia,MYS,344,"China, Hong Kong SAR",HKG,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,16774,,,,16774,,6316,,,0
H4,2014,2014,2014,6,1,2,Export,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,928,,,,928,,8417,,,0
H4,2014,2014,2014,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,111088878,,,,111088878,,58594958,,,0
H4,2014,2014,2014,6,1,2,Export,484,Mexico,MEX,76,Brazil,BRA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,48681000,,,,48681000,,22881603,,,0
H4,2014,2014,2014,6,1,2,Export,484,Mexico,MEX,188,Costa Rica,CRI,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,3620009,,,,3620009,,1872217,,,0
H4,2014,2014,2014,6,1,2,Export,484,Mexico,MEX,842,USA,USA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,58787869,,,,58787869,,33841138,,,0
H4,2014,2014,2014,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,7889,,,,7889,,7005,,,6
H4,2014,2014,2014,6,1,2,Export,490,"Other Asia, nes",,156,China,CHN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,167,,,,167,,859,,,6
H4,2014,2014,2014,6,1,2,Export,490,"Other Asia, nes",,626,Timor-Leste,TLS,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,7722,,,,7722,,6146,,,6
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,36358255,,,,36358255,,35203457,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,36,Australia,AUS,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,363600,,,,363600,,364809,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,40,Austria,AUT,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,3000,,,,3000,,4479,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,56,Belgium,BEL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,4022483,,,,4022483,,3630116,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,100,Bulgaria,BGR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1,,,,1,,48,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,152,Chile,CHL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,4788000,,,,4788000,,4401974,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,191,Croatia,HRV,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,384000,,,,384000,,385105,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,203,Czechia,CZE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,217800,,,,217800,,230752,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,208,Denmark,DNK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,9450,,,,9450,,11005,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,231,Ethiopia,ETH,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,12700,,,,12700,,32153,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,251,France,FRA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1520795,,,,1520795,,1117043,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,276,Germany,DEU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,4674063,,,,4674063,,5784435,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,320,Guatemala,GTM,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,36000,,,,36000,,53665,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,328,Guyana,GUY,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1200,,,,1200,,1686,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,348,Hungary,HUN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,124950,,,,124950,,127786,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,360,Indonesia,IDN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2625,,,,2625,,3322,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,372,Ireland,IRL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,92,,,,92,,8429,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,381,Italy,ITA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,188266,,,,188266,,138050,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,384,Côte d'Ivoire,CIV,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,6000,,,,6000,,7651,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,392,Japan,JPN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,23900,,,,23900,,34985,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,410,Rep. of Korea,KOR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,56709,,,,56709,,75553,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,414,Kuwait,KWT,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,12000,,,,12000,,15960,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,422,Lebanon,LBN,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,120000,,,,120000,,145153,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,440,Lithuania,LTU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1000,,,,1000,,1557,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,480,Mauritius,MUS,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,15600,,,,15600,,20015,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,498,Rep. of Moldova,MDA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2100,,,,2100,,2999,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,579,Norway,NOR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,16907097,,,,16907097,,15616912,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,616,Poland,POL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,48301,,,,48301,,49911,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,682,Saudi Arabia,SAU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,100800,,,,100800,,103768,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,702,Singapore,SGP,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1,,,,1,,21,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,703,Slovakia,SVK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,15750,,,,15750,,16318,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,724,Spain,ESP,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,201437,,,,201437,,212103,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,757,Switzerland,CHE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,203340,,,,203340,,219499,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,792,Turkey,TUR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,200000,,,,200000,,181594,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,826,United Kingdom,GBR,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1907192,,,,1907192,,1974149,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,842,USA,USA,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,182003,,,,182003,,221907,,,0
H4,2014,2014,2014,6,1,2,Export,528,Netherlands,NLD,858,Uruguay,URY,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,6000,,,,6000,,8544,,,0
H4,2014,2014,2014,6,1,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,40000,,,,40000,,47751,,,0
H4,2014,2014,2014,6,1,2,Export,558,Nicaragua,NIC,188,Costa Rica,CRI,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,40000,,,,40000,,47751,,,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,9712080,,,,9712080,,3159083,,,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,208,Denmark,DNK,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,2913000,,,,2913000,,910879,,,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,276,Germany,DEU,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,5296000,,,,5296000,,1800579,,,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,616,Poland,POL,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,1500000,,,,1500000,,440779,,,0
H4,2014,2014,2014,6,1,2,Export,579,Norway,NOR,752,Sweden,SWE,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,3080,,,,3080,,6846,,,0
H4,2014,2014,2014,6,1,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",8,Weight in kilograms,10095500,,,,10095500,,5991334,,,0
