"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,48778960,,,,48778960,,18192937,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,288,Ghana,GHA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,7223900,,,,7223900,,2698143,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,372,Ireland,IRL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,83302170,,,,83302170,,30872438,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,58439600,,,,58439600,,18893495,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,384,Côte d'Ivoire,CIV,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,20066400,,,,20066400,,6158735,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,73414,,,,73414,,35269,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,33000000,,,,33000000,,9419850,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2500,,,,2500,,3405,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,422,Lebanon,LBN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,550000,,,,550000,,151712,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6774950,,,,6774950,,2321991,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,478,Mauritania,MRT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,7783150,,,,7783150,,2706979,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,32970700,,,,32970700,,9395852,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,591,Panama,PAN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2140080,,,,2140080,,709248,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,88138022,,,,88138022,,28079984,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,642,Romania,ROU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,64497800,,,,64497800,,21242113,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1184650,,,,1184650,,356852,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,699,India,IND,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,127046600,,,,127046600,,40302947,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,22805610,,,,22805610,,7645165,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,705,Slovenia,SVN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,17993950,,,,17993950,,6023717,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,26049654,,,,26049654,,7693441,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,12045020,,,,12045020,,3586420,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,103070450,,,,103070450,,31627733,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,795,Turkmenistan,TKM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,300,,,,300,,998,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,30400,,,,30400,,14680,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,40144,,,,40144,,38000,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,68485120,,,,68485120,,23871071,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,842,USA,USA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,215171524,,,,215171524,,80232086,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,522,,,,522,,172,,,0"
"H5,2019,2019,2019,6,1,2,Export,643,Russian Federation,RUS,899,""Areas, nes"",,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,298,,,,298,,6378,,,0"
"H5,2019,2019,2019,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,30,,,,30,,137,,,0"
"H5,2019,2019,2019,6,1,2,Export,688,Serbia,SRB,70,Bosnia Herzegovina,BIH,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,30,,,,30,,137,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",1,No Quantity,0,,,,85919977,,38815153,,,6"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,4,Afghanistan,AFG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,27014000,,,,27014000,,11340914,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,50,Bangladesh,BGD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,200,,,,200,,102,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,144,Sri Lanka,LKA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,27,,,,27,,21,,,6"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,170,Colombia,COL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10,,,,10,,4,,,6"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,180,Dem. Rep. of the Congo,COD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,54,,,,54,,105,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,262,Djibouti,DJI,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",1,No Quantity,0,,,,1738,,785,,,6"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,458,Malaysia,MYS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,50,,,,50,,108,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,512,Oman,OMN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,140,,,,140,,294,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,524,Nepal,NPL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,58878502,,,,58878502,,27447541,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,784,United Arab Emirates,ARE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,25000,,,,25000,,24300,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,800,Uganda,UGA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,40,,,,40,,70,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,842,USA,USA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,200,,,,200,,887,,,0"
"H5,2019,2019,2019,6,1,2,Export,699,India,IND,894,Zambia,ZMB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,15,,,,15,,16,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,70640,,,,70640,,89510,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,344,""China, Hong Kong SAR"",HKG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,80,,,,80,,1080,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,360,Indonesia,IDN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,66300,,,,66300,,59408,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,458,Malaysia,MYS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,4150,,,,4150,,28497,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,480,Mauritius,MUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,100,,,,100,,382,,,0"
"H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,554,New Zealand,NZL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10,,,,10,,140,,,0"
"H5,2019,2019,2019,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,540900,,,,540900,,416864,,,0"
"H5,2019,2019,2019,6,1,2,Export,703,Slovakia,SVK,616,Poland,POL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,540900,,,,540900,,416864,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,49983730,,,,49983730,,20086628,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,5507500,,,,5507500,,1974277,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,116,Cambodia,KHM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,14101510,,,,14101510,,6387959,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,288,Ghana,GHA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,52000,,,,52000,,26000,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,344,""China, Hong Kong SAR"",HKG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,10000,,,,10000,,6300,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,360,Indonesia,IDN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1409230,,,,1409230,,527361,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,410,Rep. of Korea,KOR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,14430940,,,,14430940,,5063558,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,418,Lao People's Dem. Rep.,LAO,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,2599850,,,,2599850,,1650751,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6588700,,,,6588700,,2477229,,,0"
"H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,554,New Zealand,NZL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,5284000,,,,5284000,,1973190,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,726075,,,,726075,,857367,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,40,Austria,AUT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1050,,,,1050,,1420,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,100,Bulgaria,BGR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,30000,,,,30000,,34074,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,191,Croatia,HRV,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,28600,,,,28600,,35924,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,203,Czechia,CZE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,7000,,,,7000,,8172,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,246,Finland,FIN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,24000,,,,24000,,16722,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,276,Germany,DEU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,240600,,,,240600,,297064,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,348,Hungary,HUN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,14000,,,,14000,,17070,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,381,Italy,ITA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,198000,,,,198000,,230554,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,528,Netherlands,NLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,105000,,,,105000,,124968,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,642,Romania,ROU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,9825,,,,9825,,11345,,,0"
"H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,724,Spain,ESP,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,68000,,,,68000,,80048,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,160682,,,,160682,,74842,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,72,Botswana,BWA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1415,,,,1415,,2175,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,480,Mauritius,MUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,36,,,,36,,58,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1000,,,,1000,,152,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,516,Namibia,NAM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,16,,,,16,,117,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,716,Zimbabwe,ZWE,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,925,,,,925,,967,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,834,United Rep. of Tanzania,TZA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,40,,,,40,,446,,,0"
"H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,894,Zambia,ZMB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,157250,,,,157250,,70924,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1383386,,,,1383386,,1272795,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,32,Argentina,ARG,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1475,,,,1475,,4734,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,36,Australia,AUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,27,,,,27,,727,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,40,Austria,AUT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,350,,,,350,,5328,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,56,Belgium,BEL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,500,,,,500,,3420,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,76,Brazil,BRA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6334,,,,6334,,21244,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,152,Chile,CHL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,46700,,,,46700,,160363,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,156,China,CHN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,25,,,,25,,724,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,170,Colombia,COL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,57,,,,57,,1659,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,192,Cuba,CUB,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,87800,,,,87800,,148557,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,251,France,FRA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,428995,,,,428995,,433840,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,276,Germany,DEU,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,9625,,,,9625,,9837,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,300,Greece,GRC,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,183,,,,183,,5989,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,381,Italy,ITA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,23930,,,,23930,,30941,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,400,Jordan,JOR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,18,,,,18,,298,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,470,Malta,MLT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6,,,,6,,141,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,490,""Other Asia, nes"",,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,6,,,,6,,187,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,504,Morocco,MAR,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,1000,,,,1000,,2100,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,554,New Zealand,NZL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3,,,,3,,112,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,616,Poland,POL,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,25,,,,25,,229,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,620,Portugal,PRT,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,726300,,,,726300,,325519,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,643,Russian Federation,RUS,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,24,,,,24,,540,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,699,India,IND,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,75,,,,75,,1589,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,704,Viet Nam,VNM,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,3,,,,3,,90,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,764,Thailand,THA,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,103,,,,103,,3009,,,0"
"H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,788,Tunisia,TUN,,,,,,,,310530,""Fertilizers, mineral or chemical";" diammonium hydrogenorthophosphate (diammonium phosphate)"",8,Weight in kilograms,48000,,,,48000,,100212,,,0"
